20Kb_5End 20Kb_3End Within Within+10Kb
0 0 0 0
1826 8453 0 0
12590 14952 0 4952
19000 18185 12863 19000
0 0 0 0
0 3839 0 0
27022 34000 8271 25292
27149 27001 4540 17149
27001 27001 0 8365
21544 21030 0 9971
17950 16000 26950 30000
6619 6085 0 0
19956 22871 2871 12871
29198 29228 31 19228
33723 0 44278 54278
9111 10345 0 345
20097 19981 NA 9981
22000 0 58724 63000
14000 14000 14000 14000
7746 18442 23000 23000
11744 20350 26651 27000
17152 16502 0 7152
3897 5320 0 0
15000 13689 40232 43000
13538 13630 0 3630
20000 20000 13672 20000
0 5571 0 0
23945 40001 18637 32581
25418 38105 NA 7314
0 0 0 0
0 0 0 0
0 0 NA 0
0 0 0 0
0 0 NA 0
0 19355 58000 58000
0 0 0 0
0 0 0 0
9953 0 26000 26000
6985 27171 56830 64000
15000 16438 8625 15000
18956 0 13956 18000
0 0 0 0
12000 0 12000 12000
28897 0 29104 38000
1254 1937 0 0
30841 22791 54370 67160
25165 0 21836 27000
0 0 0 0
11000 11000 0 8154
11000 15012 6374 11000
18029 20691 0 8972
26001 0 20251 24000
0 0 0 0
0 4254 20000 20000
1543 1471 0 0
14534 12437 31000 33437
22098 17599 31903 34000
19000 50 19000 19000
15326 28000 29684 39684
28000 0 11038 21038
0 5940 0 0
18912 31991 58991 68991
34000 18562 18242 36804
20433 16962 21568 22000
13000 13000 11396 13000
4758 9540 0 0
23988 37567 46580 60567
34137 22001 13708 24137
22001 21462 0 5539
15640 18255 107640 109000
13046 13360 0 3360
25464 22679 2786 15464
2794 2009 0 0
14071 22305 43696 46000
0 0 NA 0
0 10977 0 977
30323 0 20678 30678
0 0 NA 0
0 0 0 0
0 0 NA 0
20564 23363 27075 31000
0 0 0 0
10864 12995 55000 55000
0 0 0 0
0 0 0 0
0 39576 315425 325425
144 0 0 0
22074 29000 16753 28826
0 6040 49000 49000
23228 15270 24773 28000
0 14000 329000 329000
0 4569 35000 35000
19000 19000 23784 38000
0 16726 47000 47000
0 6829 302000 302000
552 13923 0 3923
27145 13281 56856 64000
0 7804 0 0
20216 21000 32335 42550
0 38502 147499 157499
0 0 0 0
0 14000 8973 14000
14000 9089 0 8642
28029 27135 15838 31000
5298 0 0 0
0 0 0 0
0 0 0 0
27795 28216 15991 32000
0 17766 85000 85000
8409 4146 0 0
0 16000 16000 16000
0 25000 30408 39000
11421 23000 16441 23000
23000 23000 3893 20384
0 0 0 0
0 0 0 0
14854 17458 40000 40000
8698 13942 14000 14000
5223 0 0 0
0 23314 39687 43000
0 22000 4731 14731
22000 0 8772 18772
12787 0 14000 14000
5868 6880 0 0
17719 8121 71000 71000
23000 6505 18440 23000
4572 645 0 0
13252 16931 0 6931
23000 23000 10536 23000
20001 0 32000 38237
0 0 0 0
0 0 28000 28000
0 0 0 0
0 0 0 0
23009 31611 8603 21611
33249 32190 NA 18942
40001 26525 13627 30151
15745 22000 45161 53745
0 0 0 0
0 0 0 0
18000 12405 13196 18000
0 0 0 0
27000 0 8822 18822
0 0 68000 68000
0 27480 7480 17480
23945 24174 NA 13945
16000 17000 21738 31738
3733 2039 0 0
0 0 11000 11000
0 0 0 0
0 0 0 0
0 38674 38674 48674
26746 24001 6746 16746
24001 24001 0 4351
20087 16826 40087 42000
7536 0 0 0
0 8001 13000 13000
14000 14000 10288 14000
19224 0 45000 45000
0 4027 0 0
19988 21805 26196 28000
498 662 NA 0
0 0 0 0
0 20000 55409 62000
20457 20966 53579 55000
11351 11491 0 1491
16836 16942 0 6942
26278 38224 11947 28224
39946 35155 4792 24792
32412 32206 207 20207
4311 8051 0 0
21423 35372 37207 48629
33506 28112 5395 23506
26130 16097 26130 42227
17000 0 46946 55000
0 0 0 0
0 0 0 0
0 0 0 0
0 0 34000 34000
17000 17000 13518 17000
23000 559 14557 23000
0 0 NA 0
19000 36498 25152 45152
36068 21251 14818 26068
17388 14306 0 7388
0 0 0 0
0 0 0 0
22726 0 34275 37000
0 0 0 0
9459 8541 NA 0
23295 17101 30706 34000
7662 19000 54107 59000
0 0 0 0
0 30757 10757 20757
0 0 0 0
0 27001 47000 47000
22006 18000 10233 18000
19698 0 0 9698
0 0 0 0
0 0 0 0
10778 15723 0 5723
19000 11184 15691 20184
17699 0 121000 121000
0 39063 83938 93938
34188 0 14188 24188
0 0 0 0
17000 17000 3895 17000
11713 11458 0 1713
6691 631 0 0
0 0 0 0
14700 16701 52000 52000
14000 14000 11542 14000
6591 0 0 0
0 780 0 0
11000 0 7570 11000
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
1422 10294 30000 30000
0 0 0 0
0 0 0 0
0 4904 68000 68000
0 0 50000 50000
0 0 0 0
0 0 0 0
20000 0 13401 20000
0 0 0 0
0 22001 93000 93000
17000 3466 11824 17000
8025 4590 NA 0
27914 165 7914 17914
13242 13684 0 3684
24530 19750 4530 14530
17888 9290 29000 29000
4173 5886 0 0
26163 14027 32838 39000
13001 13001 0 2204
22061 19334 21940 24000
20000 0 91452 94000
0 11330 0 1330
21000 0 19950 21000
14252 17862 20000 20000
17001 25001 35000 37392
18000 0 12751 18000
20335 14000 39666 40000
26000 25530 NA 15530
22887 0 41114 44000
19000 19000 10080 19000
11394 23000 19380 24394
7220 0 0 0
0 0 0 0
0 6778 46000 46000
18316 31000 19828 29828
25057 16300 32057 42057
0 0 0 0
3866 25000 17765 25000
18190 16389 0 8190
24495 36175 18332 32826
27190 0 7190 17190
0 0 0 0
6572 12417 57000 57000
8207 0 0 0
10979 1318 21000 21000
17287 15648 19000 24648
19000 15695 19000 19000
16630 20930 28071 29000
13945 10444 0 3945
8865 7620 0 0
0 0 0 0
16000 17000 33000 33000
18000 18000 4580 14580
18000 0 28283 37000
0 0 0 0
0 25001 16000 16000
25001 25001 0 9056
25001 967 20054 22000
19000 0 3481 13481
0 0 0 0
0 0 NA 0
6174 8042 0 0
21287 18000 44714 46000
17000 17000 11168 17000
2927 0 0 0
0 0 0 0
2167 3294 0 0
12717 11681 NA 1681
23000 21920 18076 23000
11021 13278 31000 31000
0 0 NA 0
0 0 0 0
0 0 0 0
25274 20345 58383 64000
13392 12960 0 6352
20187 0 32814 33000
0 16000 16000 16000
885 422 0 0
21673 0 38328 40000
0 0 23000 23000
0 595 0 0
23110 27584 4475 17584
31517 26984 4534 21517
9507 8370 0 0
16000 0 NA NA
16000 15658 12982 16000
20176 14710 44825 45000
10688 20178 32823 33000
0 0 0 0
18176 0 30000 30000
0 0 NA 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 NA 0
0 0 0 0
0 0 0 0
25165 4143 53836 59000
7690 21000 75001 81000
20878 16000 8945 16000
530 2956 NA 0
0 0 0 0
0 0 130000 130000
38138 12721 77138 87138
0 10161 0 161
26723 36030 9308 26030
34910 0 14910 24910
4364 7598 0 0
19000 24001 35251 41000
24001 5289 20000 20000
0 0 NA 0
0 0 0 0
0 0 0 0
0 18256 71000 71000
8001 33381 13381 23381
39165 33824 NA 11989
37012 28490 8523 27012
7919 7410 0 0
0 0 18000 18000
28650 0 24351 33000
0 27000 91972 101972
17497 0 0 7497
9938 14000 14000 14000
6856 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
11148 0 16000 16000
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
15929 25000 10959 20959
0 6384 0 0
21699 40001 44068 55766
32827 26131 6697 22827
9306 0 0 0
0 0 0 0
0 2878 0 0
35781 19544 31220 41220
12911 12069 0 2911
8509 7923 0 0
4673 1704 0 0
21797 20000 9938 20000
3390 1123 0 0
18000 13886 9803 18000
28483 18000 23518 41258
18000 0 11986 18000
0 7001 81000 81000
28807 3195 32194 41000
20418 0 158583 159000
0 0 57000 57000
0 462 0 0
40001 0 24652 34652
0 0 NA 0
0 18000 27959 29000
15164 15653 NA 5164
0 0 NA 0
11723 18590 0 8590
20901 6 70100 71000
0 0 0 0
13517 31315 44686 54686
0 20001 24000 24000
18000 18000 13966 18000
15663 15424 0 5663
18763 21515 39486 41000
11281 18000 11485 18000
0 0 0 0
26230 25626 72397 88626
0 32881 75881 85881
40001 0 24764 34764
34000 16001 42061 53546
24000 24000 1849 16598
24000 24000 159 15728
0 0 13000 13000
26673 23963 53366 64000
0 20000 18880 20000
7818 7704 0 0
17853 19000 8735 18735
18700 17510 31000 31000
22192 0 117809 120000
0 0 120000 120000
15000 0 149524 151000
0 4524 11000 11000
19067 0 67000 67000
0 0 0 0
0 24631 213370 218000
0 0 116000 116000
28588 17033 60413 69000
0 0 0 0
0 0 185000 185000
0 22494 76507 79000
0 0 0 0
0 20761 45240 46000
0 0 0 0
0 0 16000 16000
0 0 0 0
14288 16183 0 6183
23000 23000 10249 23000
9060 26000 15536 25536
0 0 61000 61000
14000 14000 11899 14000
701 0 0 0
0 27806 51195 59000
23267 30060 140675 153941
0 0 232000 232000
0 0 0 0
0 0 0 0
31126 12533 58875 71408
23111 0 115890 119000
0 28673 24328 33000
20366 24297 21339 26000
0 0 NA 0
24000 22639 16743 24000
0 8431 17000 17000
0 10850 0 850
21000 0 155523 165523
21371 9916 25630 27000
8682 0 0 0
28000 21928 15281 27208
12609 0 45000 45000
0 0 0 0
25062 20696 25244 31000
5406 5319 0 0
20471 24535 38996 44000
20815 22847 23340 27000
0 0 0 0
0 9509 28000 28000
20815 24000 18376 24000
17000 17000 10536 17000
0 8357 49000 49000
0 0 0 0
25699 20121 46182 52000
0 0 0 0
13270 14488 0 4488
25211 20000 66899 74000
0 20550 30451 31000
0 0 NA NA
0 2073 0 0
33609 24961 51432 66392
0 0 0 0
14000 12656 12238 14000
21911 35280 19811 31721
25000 0 13548 23548
0 0 0 0
20621 5795 32380 33000
28675 17842 20326 29000
14929 15713 0 5713
17000 17000 15212 17000
24945 22017 43040 50000
15805 17232 23000 23000
1595 18188 22000 22000
13029 8049 0 3029
0 1740 NA NA
0 0 NA 0
0 0 0 0
26235 22106 29661 38000
19304 21576 84425 86000
0 0 0 0
0 3136 69000 69000
9961 14833 24000 24000
18000 18000 5712 18000
770 18370 34000 34000
20247 4250 28754 29000
18000 24189 40414 48000
12023 16961 37000 37000
13664 0 44000 44000
20334 25594 44074 50000
0 0 0 0
0 0 0 0
15769 6139 18000 18000
0 25543 75458 81000
0 0 0 0
10835 0 35000 35000
23704 28000 9238 22941
9367 24544 228457 233000
17128 19000 9599 19000
13000 0 41371 46000
27134 23567 104867 112000
27001 15682 33000 36755
13591 12431 26000 26000
19937 22000 19753 22000
11000 21000 114135 117000
8569 0 0 0
0 0 22000 22000
0 0 0 0
24751 28000 9675 24425
0 0 NA 0
21875 22001 62610 66000
22001 15000 11420 15000
15000 14000 13316 22325
0 0 0 0
22000 10770 NA 770
22000 22000 5987 22000
17601 0 34000 34000
0 17879 0 7879
20206 3927 20795 21000
23000 22425 13512 23000
7562 0 0 0
0 15000 14575 15000
19001 19214 0 9214
22000 13642 18404 22000
0 0 0 0
0 0 0 0
3906 8782 0 0
17460 20735 33266 34000
7338 6710 0 0
0 0 0 0
0 19835 25000 25000
4957 3314 0 0
35296 0 31296 41296
0 0 75000 75000
23568 23401 92033 99000
0 0 0 0
30421 22575 70006 82580
17000 17000 9618 17000
0 0 0 0
22905 26118 30979 40000
1386 18520 48000 48000
29416 21752 84834 96000
0 8927 0 0
21081 24054 20867 26000
18001 17341 63000 63000
19000 17339 NA NA
19000 0 13665 19000
0 30111 32890 42890
0 14000 14000 14000
0 20417 64584 65000
0 0 0 0
17093 17362 0 7362
19821 0 56000 56000
19000 16421 11827 19000
0 0 61000 61000
0 0 84000 84000
34447 17616 156554 166554
0 0 59000 59000
0 0 0 0
0 0 0 0
11519 1355 37000 37000
0 12644 46000 46000
2661 0 101000 101000
0 1462 0 0
19390 16814 165000 165000
29505 29250 256 19505
18564 29824 20177 30000
0 26674 32327 39000
0 0 0 0
0 0 0 0
13189 13239 0 3239
16000 12480 10698 16000
12001 12001 0 0
16965 14000 103818 109000
10265 0 76000 76265
13867 19485 50000 50000
6566 5211 0 0
0 0 0 0
0 84 0 0
20625 26422 34955 42000
0 0 0 0
0 17830 22000 22000
16424 16314 0 6424
0 14000 10796 14000
0 40001 22804 32804
40001 40001 4241 24241
40001 40001 2243 22243
17489 17535 NA 7489
14000 14000 13885 14000
0 0 0 0
0 3780 0 0
24587 20865 56550 62000
3858 0 0 0
0 18777 0 8777
25000 18000 33231 43000
20395 23839 30768 35000
0 0 0 0
0 9622 0 0
11000 18406 48000 48000
0 0 0 0
0 185 0 0
16770 29000 31188 41188
13300 12468 0 3300
5677 0 0 0
21806 0 100195 102000
31322 24658 115022 129679
0 24302 228699 233000
0 0 0 0
0 0 0 0
0 0 28000 28000
0 0 674000 674000
0 12187 15000 15000
0 0 NA 0
14000 0 14000 14000
29447 18396 167554 177000
9272 0 20000 20000
0 0 207000 207000
0 0 0 0
28278 39704 11427 29704
31301 26052 5250 21301
0 0 0 0
0 25610 31391 37000
0 16000 134934 136000
11756 9656 0 1756
25389 0 34612 40000
0 0 0 0
24336 24438 103 14438
25000 21688 18059 25000
0 34844 22157 32157
19000 20001 NA NA
19000 19000 15892 19000
19000 19000 5850 19000
0 14796 18000 18000
0 0 NA 0
0 0 NA 0
0 0 0 0
11169 0 39000 39000
24319 21764 23919 30000
0 0 NA 0
0 0 NA 0
0 19245 63000 63000
6716 26000 19523 26000
0 27223 40778 48000
0 0 18000 18000
0 20904 114097 115000
0 0 0 0
32313 28209 20522 40522
36000 16515 42136 52136
0 0 NA 0
7126 22569 76432 79000
0 0 0 0
36537 28000 45609 65609
20530 20476 55 10530
14000 12281 12587 14000
36263 22766 85973 98738
5681 6739 0 0
6974 22001 198000 198000
22001 11307 92121 94000
2223 1900 0 0
36000 28001 16515 28755
28001 20832 30169 31000
0 0 NA NA
0 21274 96727 98000
0 0 0 0
0 14000 52384 53000
0 0 0 0
25000 24062 32940 42000
504 28798 8798 18798
0 0 0 0
0 0 0 0
0 22000 4127 14127
19551 0 90000 90000
16000 16000 75 13753
2217 23382 44619 48000
0 0 0 0
15000 15000 15000 15000
5303 8394 36000 36000
17000 0 15992 17000
20626 20573 54 10626
22959 24027 23016 30000
15189 25000 5392 15392
25000 22608 13067 25000
6826 23935 34066 38000
23418 20802 25782 30000
0 0 0 0
11064 13486 0 3486
15000 22068 57328 65000
17260 18956 19000 19000
14000 0 14000 14000
0 1531 0 0
14695 13502 19000 19000
22753 20077 66172 69000
12905 23234 67767 71000
11479 12159 21000 21000
0 0 21000 21000
13000 19947 117675 121000
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
2927 17923 46000 46000
40001 11100 73823 83823
24000 24000 36 18620
0 0 0 0
24000 20587 12878 23464
27326 25313 53363 66000
0 0 0 0
0 0 47000 47000
27968 35791 7824 25791
40001 0 68803 78803
0 0 0 0
0 0 0 0
7136 20962 126039 127000
0 0 NA 0
0 19000 9536 19000
16000 16000 12754 16000
0 0 0 0
0 0 0 0
0 0 39000 39000
0 7404 0 0
21746 22474 20782 25000
23000 23000 29 15199
16000 15000 42081 43000
0 0 NA 0
23503 19288 25498 29000
14038 22000 19750 22000
15673 15609 0 4392
13000 14735 13000 17735
15000 15000 377 10377
15000 25549 12196 15549
27588 27443 558 18971
0 17213 20000 20000
23971 2209 34030 38000
22000 22000 4187 19791
0 1766 35000 35000
26506 16879 23495 30000
5232 29111 85890 95000
0 20020 25020 35020
22631 22852 18519 24000
17000 17000 17000 17000
11497 18000 0 9190
18000 4088 17586 18000
9722 8553 NA 0
13000 15132 13000 18132
23681 28360 22961 35000
20597 28216 53189 62000
0 21000 17405 21000
8097 8531 NA 0
15053 24305 22696 32053
3416 19613 171000 171000
0 0 0 0
0 0 NA 0
0 0 0 0
35682 10345 174319 184319
25000 0 36878 42000
10411 23340 20661 24000
6717 1459 0 0
0 0 59000 59000
25516 23333 27153 36000
0 0 0 0
1206 796 NA 0
27327 18457 20674 28000
17588 22057 29944 32000
18001 18357 0 8357
21000 21000 18194 21000
19272 26858 44143 51000
0 0 96000 96000
0 16000 15000 23517
16000 11000 24955 27000
0 9233 20000 20000
16000 16000 16000 16000
0 23834 99167 103000
0 0 0 0
0 0 0 0
0 0 0 0
19219 5493 38000 38000
0 0 0 0
28419 32760 13823 32241
19000 19000 3817 19000
17002 20555 34446 35000
7410 0 15000 15000
0 0 0 0
0 2557 153000 153000
0 0 0 0
21986 40001 32368 44353
31793 25946 5848 21793
577 38810 18810 28810
31002 20560 10443 21002
7596 21000 18782 21000
28474 0 52527 61000
0 0 0 0
25064 19919 64937 70000
4923 0 0 0
0 0 0 0
0 0 0 0
0 22000 16899 22000
16319 16326 NA 6319
6137 0 0 0
0 15521 170000 170000
21572 18268 23429 25000
10059 1387 0 59
0 0 0 0
0 0 0 0
15564 18888 23000 23000
16558 0 0 6558
0 0 0 0
17415 0 18000 18000
0 0 0 0
6709 19500 22000 22000
17303 21113 NA 7303
6482 3704 0 0
14000 10305 7960 14000
24000 2444 19473 24000
24000 20000 36459 44000
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
8305 4729 NA 0
0 0 19000 19000
0 0 0 0
17680 13115 128000 128000
5606 0 0 0
0 22000 16436 22000
6863 5302 0 0
2309 0 0 0
0 30820 56820 66820
0 0 0 0
0 0 0 0
0 11368 55000 55000
0 0 0 0
0 0 0 0
14586 0 NA NA
15314 0 58000 58000
19082 22793 24208 27000
15000 15000 11725 15000
22256 24000 15270 24000
21152 24000 7185 18336
25001 11506 25670 27000
0 0 0 0
0 7807 0 0
26611 21104 32287 40000
8106 0 0 0
0 0 0 0
0 3933 0 0
20509 0 59492 60000
20000 5277 16688 20000
0 13000 0 3357
13000 10973 32154 38973
20809 0 42192 43000
0 0 0 0
27575 13494 108426 116000
0 0 NA NA
29152 23001 57849 69885
15000 15000 8119 15000
11752 8374 0 1752
0 0 43000 43000
0 0 NA 0
20107 10455 64894 65000
5732 0 37000 37000
0 29592 9592 19592
10562 0 51000 51000
0 0 0 0
27651 21153 50198 59000
0 0 0 0
12377 21884 62117 64000
40001 18324 68985 78985
0 13907 172000 175907
20577 21000 17281 21000
0 0 0 0
0 0 0 0
0 22093 43908 46000
0 0 0 0
24159 26484 24359 35000
12337 19814 322000 331814
29189 23841 32972 46000
20272 0 27272 37272
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
26057 13269 28944 35000
0 0 0 0
26455 20626 27921 35000
15865 15357 0 5865
5001 5001 0 0
7869 18712 29000 29000
8101 8624 NA 0
